year,country_id,sex_id,age_group_id,count
1992,85,2,5,NULL
1993,85,2,5,NULL
1994,85,2,5,NULL
1995,85,2,5,NULL
1996,85,2,5,4.0
1997,85,2,5,7.0
1998,85,2,5,9.0
1999,85,2,5,2.0
2000,85,2,5,3.0
2001,85,2,5,2.0
2002,85,2,5,7.0
2003,85,2,5,5.0
2004,85,2,5,2.0
2005,85,2,5,6.0
2006,85,2,5,4.0
2007,85,2,5,3.0
2008,85,2,5,8.0
1980,86,2,5,NULL
1981,86,2,5,NULL
1982,86,2,5,NULL
1983,86,2,5,NULL
1984,86,2,5,NULL
1985,86,2,5,NULL
1986,86,2,5,NULL
1987,86,2,5,NULL
1988,86,2,5,NULL
1989,86,2,5,NULL
1990,86,2,5,NULL
1991,86,2,5,NULL
1992,86,2,5,NULL
1993,86,2,5,NULL
1994,86,2,5,NULL
1995,86,2,5,49.0
1996,86,2,5,167.0
1997,86,2,5,187.0
1998,86,2,5,349.0
1999,86,2,5,1504.0
2000,86,2,5,7516.0
2001,86,2,5,5633.0
2002,86,2,5,13233.0
2003,86,2,5,14055.0
2004,86,2,5,16121.0
2005,86,2,5,17042.0
2006,86,2,5,18870.0
2007,86,2,5,20316.0
2008,86,2,5,21486.0
1980,87,2,5,NULL
1981,87,2,5,NULL
1982,87,2,5,NULL
1983,87,2,5,NULL
1984,87,2,5,NULL
1985,87,2,5,NULL
1986,87,2,5,NULL
1987,87,2,5,NULL
1988,87,2,5,NULL
1989,87,2,5,NULL
1990,87,2,5,NULL
1991,87,2,5,NULL
1992,87,2,5,NULL
1993,87,2,5,NULL
1994,87,2,5,NULL
1995,87,2,5,800.0
1996,87,2,5,NULL
1997,87,2,5,722.0
1998,87,2,5,806.0
1999,87,2,5,571.0
2000,87,2,5,134.0
2001,87,2,5,171.0
2002,87,2,5,176.0
2003,87,2,5,160.0
2004,87,2,5,162.0
2005,87,2,5,197.0
2006,87,2,5,154.0
2007,87,2,5,134.0
2008,87,2,5,175.0
1980,88,2,5,NULL
1981,88,2,5,NULL
1982,88,2,5,NULL
1983,88,2,5,NULL
1984,88,2,5,NULL
1985,88,2,5,NULL
1986,88,2,5,NULL
1987,88,2,5,NULL
1988,88,2,5,NULL
1989,88,2,5,NULL
1990,88,2,5,NULL
1991,88,2,5,NULL
1992,88,2,5,NULL
1993,88,2,5,NULL
1994,88,2,5,NULL
1995,88,2,5,613.0
1996,88,2,5,323.0
1997,88,2,5,342.0
1998,88,2,5,290.0
1999,88,2,5,279.0
2000,88,2,5,320.0
2001,88,2,5,327.0
2002,88,2,5,298.0
2003,88,2,5,300.0
2004,88,2,5,293.0
2005,88,2,5,260.0
2006,88,2,5,292.0
2007,88,2,5,268.0
2008,88,2,5,263.0
1980,89,2,5,NULL
1981,89,2,5,NULL
1982,89,2,5,NULL
1983,89,2,5,NULL
1984,89,2,5,NULL
1985,89,2,5,NULL
1986,89,2,5,NULL
1987,89,2,5,NULL
1988,89,2,5,NULL
1989,89,2,5,NULL
1990,89,2,5,NULL
1991,89,2,5,NULL
1992,89,2,5,NULL
1993,89,2,5,NULL
1994,89,2,5,NULL
1995,89,2,5,0.0
1996,89,2,5,0.0
1997,89,2,5,0.0
1998,89,2,5,0.0
1999,89,2,5,NULL
2000,89,2,5,NULL
2001,89,2,5,NULL
2002,89,2,5,0.0
2003,89,2,5,0.0
2004,89,2,5,0.0
2005,89,2,5,0.0
2006,89,2,5,0.0
2007,89,2,5,0.0
2008,89,2,5,0.0
1980,90,2,5,NULL
1981,90,2,5,NULL
1982,90,2,5,NULL
1983,90,2,5,NULL
1984,90,2,5,NULL
1985,90,2,5,NULL
1986,90,2,5,NULL
1987,90,2,5,NULL
1988,90,2,5,NULL
1989,90,2,5,NULL
1990,90,2,5,NULL
1991,90,2,5,NULL
1992,90,2,5,NULL
1993,90,2,5,NULL
1994,90,2,5,NULL
1995,90,2,5,40.0
1996,90,2,5,33.0
1997,90,2,5,48.0
1998,90,2,5,58.0
1999,90,2,5,35.0
2000,90,2,5,13.0
2001,90,2,5,24.0
2002,90,2,5,18.0
2003,90,2,5,24.0
2004,90,2,5,21.0
2005,90,2,5,25.0
2006,90,2,5,48.0
2007,90,2,5,31.0
2008,90,2,5,24.0
1980,91,2,5,NULL
1981,91,2,5,NULL
1982,91,2,5,NULL
1983,91,2,5,NULL
1984,91,2,5,NULL
1985,91,2,5,NULL
1986,91,2,5,NULL
1987,91,2,5,NULL
1988,91,2,5,NULL
1989,91,2,5,NULL
1990,91,2,5,NULL
1991,91,2,5,NULL
1992,91,2,5,NULL
1993,91,2,5,NULL
1994,91,2,5,NULL
1995,91,2,5,5.0
1996,91,2,5,2.0
1997,91,2,5,3.0
1998,91,2,5,1.0
1999,91,2,5,4.0
2000,91,2,5,2.0
2001,91,2,5,3.0
2002,91,2,5,1.0
2003,91,2,5,3.0
2004,91,2,5,1.0
2005,91,2,5,0.0
2006,91,2,5,1.0
2007,91,2,5,2.0
2008,91,2,5,1.0
1980,92,2,5,NULL
1981,92,2,5,NULL
1982,92,2,5,NULL
1983,92,2,5,NULL
1984,92,2,5,NULL
1985,92,2,5,NULL
1986,92,2,5,NULL
1987,92,2,5,NULL
1988,92,2,5,NULL
1989,92,2,5,NULL
1990,92,2,5,NULL
1991,92,2,5,NULL
1992,92,2,5,NULL
1993,92,2,5,NULL
1994,92,2,5,NULL
1995,92,2,5,14.0
1996,92,2,5,16.0
1997,92,2,5,4.0
1998,92,2,5,3.0
1999,92,2,5,2.0
2000,92,2,5,2.0
2001,92,2,5,0.0
2002,92,2,5,2.0
2003,92,2,5,3.0
2004,92,2,5,5.0
2005,92,2,5,5.0
2006,92,2,5,5.0
2007,92,2,5,1.0
2008,92,2,5,4.0
1980,93,2,5,NULL
1981,93,2,5,NULL
1982,93,2,5,NULL
1983,93,2,5,NULL
1984,93,2,5,NULL
1985,93,2,5,NULL
1986,93,2,5,NULL
1987,93,2,5,NULL
1988,93,2,5,NULL
1989,93,2,5,NULL
1990,93,2,5,NULL
1991,93,2,5,NULL
1992,93,2,5,NULL
1993,93,2,5,NULL
1994,93,2,5,NULL
1995,93,2,5,476.0
1996,93,2,5,364.0
1997,93,2,5,405.0
1998,93,2,5,329.0
1999,93,2,5,292.0
2000,93,2,5,292.0
2001,93,2,5,250.0
2002,93,2,5,248.0
2003,93,2,5,254.0
2004,93,2,5,222.0
2005,93,2,5,224.0
2006,93,2,5,213.0
2007,93,2,5,156.0
2008,93,2,5,173.0
1980,94,2,5,NULL
1981,94,2,5,NULL
1983,94,2,5,NULL
1985,94,2,5,NULL
1986,94,2,5,NULL
1987,94,2,5,NULL
1988,94,2,5,NULL
1989,94,2,5,NULL
1990,94,2,5,NULL
1991,94,2,5,NULL
1992,94,2,5,NULL
1993,94,2,5,NULL
1994,94,2,5,NULL
1995,94,2,5,411.0
1996,94,2,5,462.0
1997,94,2,5,499.0
1998,94,2,5,656.0
1999,94,2,5,760.0
2000,94,2,5,831.0
2001,94,2,5,935.0
2002,94,2,5,996.0
2003,94,2,5,1171.0
2004,94,2,5,1236.0
2005,94,2,5,1266.0
2006,94,2,5,1343.0
2007,94,2,5,1180.0
2008,94,2,5,1065.0
1980,95,2,5,NULL
1981,95,2,5,NULL
1982,95,2,5,NULL
1983,95,2,5,NULL
1984,95,2,5,NULL
1985,95,2,5,NULL
1986,95,2,5,NULL
1987,95,2,5,NULL
1988,95,2,5,NULL
1989,95,2,5,NULL
1990,95,2,5,NULL
1991,95,2,5,NULL
1992,95,2,5,NULL
1993,95,2,5,NULL
1994,95,2,5,NULL
1995,95,2,5,18.0
1996,95,2,5,18.0
1997,95,2,5,22.0
1998,95,2,5,20.0
1999,95,2,5,40.0
2000,95,2,5,41.0
2001,95,2,5,45.0
2002,95,2,5,44.0
2003,95,2,5,61.0
2004,95,2,5,59.0
2005,95,2,5,70.0
2006,95,2,5,75.0
2007,95,2,5,67.0
2008,95,2,5,61.0
1980,96,2,5,NULL
1981,96,2,5,NULL
1982,96,2,5,NULL
1983,96,2,5,NULL
1984,96,2,5,NULL
1985,96,2,5,NULL
1986,96,2,5,NULL
1987,96,2,5,NULL
1988,96,2,5,NULL
1989,96,2,5,NULL
1990,96,2,5,NULL
1991,96,2,5,NULL
1992,96,2,5,NULL
1993,96,2,5,NULL
1994,96,2,5,NULL
1995,96,2,5,1426.0
1996,96,2,5,1534.0
1997,96,2,5,NULL
1998,96,2,5,1667.0
1999,96,2,5,1857.0
2000,96,2,5,1798.0
2001,96,2,5,1687.0
2002,96,2,5,1898.0
2003,96,2,5,2208.0
2004,96,2,5,2176.0
2005,96,2,5,2323.0
2006,96,2,5,2072.0
2007,96,2,5,2105.0
2008,96,2,5,2093.0
1980,97,2,5,NULL
1981,97,2,5,NULL
1982,97,2,5,NULL
1983,97,2,5,NULL
1984,97,2,5,NULL
1985,97,2,5,NULL
1986,97,2,5,NULL
1987,97,2,5,NULL
1988,97,2,5,NULL
1989,97,2,5,NULL
1990,97,2,5,NULL
1991,97,2,5,NULL
1992,97,2,5,NULL
1993,97,2,5,NULL
1994,97,2,5,NULL
1995,97,2,5,NULL
1996,97,2,5,2.0
1997,97,2,5,0.0
1998,97,2,5,5.0
1999,97,2,5,2.0
2000,97,2,5,4.0
2001,97,2,5,3.0
2002,97,2,5,3.0
2003,97,2,5,7.0
2004,97,2,5,7.0
2005,97,2,5,7.0
2006,97,2,5,1.0
2007,97,2,5,9.0
2008,97,2,5,9.0
1988,98,2,5,NULL
1989,98,2,5,NULL
1990,98,2,5,NULL
1991,98,2,5,NULL
1992,98,2,5,NULL
1993,98,2,5,NULL
1994,98,2,5,NULL
1995,98,2,5,6.0
1996,98,2,5,4.0
1997,98,2,5,NULL
1998,98,2,5,8.0
1999,98,2,5,NULL
2000,98,2,5,1.0
2001,98,2,5,4.0
2002,98,2,5,6.0
2003,98,2,5,1.0
2004,98,2,5,NULL
2005,98,2,5,8.0
2006,98,2,5,6.0
2007,98,2,5,NULL
2008,98,2,5,6.0
1980,99,2,5,NULL
1981,99,2,5,NULL
1982,99,2,5,NULL
1983,99,2,5,NULL
1984,99,2,5,NULL
1985,99,2,5,NULL
1986,99,2,5,NULL
1987,99,2,5,NULL
1988,99,2,5,NULL
1989,99,2,5,NULL
1990,99,2,5,NULL
1991,99,2,5,NULL
1992,99,2,5,NULL
1993,99,2,5,NULL
1994,99,2,5,NULL
1995,99,2,5,NULL
1996,99,2,5,NULL
1997,99,2,5,NULL
1998,99,2,5,NULL
1999,99,2,5,NULL
2000,99,2,5,NULL
2001,99,2,5,NULL
2002,99,2,5,NULL
2003,99,2,5,NULL
2004,99,2,5,NULL
2005,99,2,5,NULL
2006,99,2,5,NULL
2007,99,2,5,NULL
2008,99,2,5,1.0
1988,100,2,5,NULL
1996,100,2,5,NULL
1997,100,2,5,205.0
1998,100,2,5,25.0
1999,100,2,5,237.0
2000,100,2,5,1524.0
2001,100,2,5,1120.0
2002,100,2,5,1505.0
2003,100,2,5,1395.0
2004,100,2,5,1473.0
2005,100,2,5,1381.0
2006,100,2,5,1373.0
2007,100,2,5,1723.0
2008,100,2,5,2282.0
1980,101,2,5,NULL
1981,101,2,5,NULL
1982,101,2,5,NULL
1983,101,2,5,NULL
1984,101,2,5,NULL
1985,101,2,5,NULL
1986,101,2,5,NULL
1987,101,2,5,NULL
1988,101,2,5,NULL
1989,101,2,5,NULL
1990,101,2,5,NULL
1991,101,2,5,NULL
1992,101,2,5,NULL
1993,101,2,5,NULL
1994,101,2,5,NULL
1995,101,2,5,296.0
1996,101,2,5,297.0
1997,101,2,5,234.0
1998,101,2,5,238.0
1999,101,2,5,256.0
2000,101,2,5,220.0
2001,101,2,5,326.0
2002,101,2,5,334.0
2003,101,2,5,365.0
2004,101,2,5,340.0
2005,101,2,5,370.0
2006,101,2,5,403.0
2007,101,2,5,387.0
2008,101,2,5,402.0
1980,102,2,5,NULL
1981,102,2,5,NULL
1982,102,2,5,NULL
1983,102,2,5,NULL
1984,102,2,5,NULL
1985,102,2,5,NULL
1986,102,2,5,NULL
1987,102,2,5,NULL
1988,102,2,5,NULL
1989,102,2,5,NULL
1990,102,2,5,NULL
1991,102,2,5,NULL
1992,102,2,5,NULL
1993,102,2,5,NULL
1994,102,2,5,NULL
1995,102,2,5,4.0
1996,102,2,5,3.0
1997,102,2,5,7.0
1998,102,2,5,5.0
1999,102,2,5,6.0
2000,102,2,5,5.0
2001,102,2,5,4.0
2002,102,2,5,7.0
2003,102,2,5,2.0
2004,102,2,5,7.0
2005,102,2,5,3.0
2006,102,2,5,5.0
2007,102,2,5,13.0
2008,102,2,5,7.0
1980,103,2,5,NULL
1981,103,2,5,NULL
1982,103,2,5,NULL
1983,103,2,5,NULL
1984,103,2,5,NULL
1985,103,2,5,NULL
1986,103,2,5,NULL
1987,103,2,5,NULL
1988,103,2,5,NULL
1989,103,2,5,NULL
1990,103,2,5,NULL
1991,103,2,5,NULL
1992,103,2,5,NULL
1993,103,2,5,NULL
1995,103,2,5,NULL
1996,103,2,5,NULL
1997,103,2,5,NULL
1998,103,2,5,0.0
1999,103,2,5,0.0
2000,103,2,5,NULL
2001,103,2,5,NULL
2002,103,2,5,NULL
2003,103,2,5,0.0
2004,103,2,5,0.0
2005,103,2,5,NULL
2006,103,2,5,0.0
2007,103,2,5,0.0
2008,103,2,5,NULL
1980,104,2,5,NULL
1981,104,2,5,NULL
1982,104,2,5,NULL
1983,104,2,5,NULL
1984,104,2,5,NULL
1985,104,2,5,NULL
1986,104,2,5,NULL
1987,104,2,5,NULL
1988,104,2,5,NULL
1989,104,2,5,NULL
1990,104,2,5,NULL
1991,104,2,5,NULL
1992,104,2,5,NULL
1993,104,2,5,NULL
1994,104,2,5,NULL
1995,104,2,5,NULL
1996,104,2,5,NULL
1997,104,2,5,141.0
1998,104,2,5,204.0
1999,104,2,5,226.0
2000,104,2,5,275.0
2001,104,2,5,263.0
2002,104,2,5,348.0
2003,104,2,5,NULL
2004,104,2,5,307.0
2005,104,2,5,286.0
2006,104,2,5,234.0
2007,104,2,5,249.0
2008,104,2,5,230.0
1980,105,2,5,NULL
1982,105,2,5,NULL
1983,105,2,5,NULL
1984,105,2,5,NULL
1985,105,2,5,NULL
1986,105,2,5,NULL
1987,105,2,5,NULL
1988,105,2,5,NULL
1989,105,2,5,NULL
1990,105,2,5,NULL
1991,105,2,5,NULL
1992,105,2,5,NULL
1993,105,2,5,NULL
1994,105,2,5,NULL
1995,105,2,5,54.0
1996,105,2,5,64.0
1997,105,2,5,102.0
1998,105,2,5,108.0
1999,105,2,5,141.0
2000,105,2,5,122.0
2001,105,2,5,138.0
2002,105,2,5,152.0
2003,105,2,5,156.0
2004,105,2,5,172.0
2005,105,2,5,244.0
2006,105,2,5,228.0
2007,105,2,5,293.0
2008,105,2,5,264.0
1981,106,2,5,NULL
1982,106,2,5,NULL
1983,106,2,5,NULL
1984,106,2,5,NULL
1985,106,2,5,NULL
1986,106,2,5,NULL
1987,106,2,5,NULL
1991,106,2,5,NULL
1992,106,2,5,NULL
1994,106,2,5,NULL
1995,106,2,5,8.0
1996,106,2,5,5.0
1997,106,2,5,7.0
1998,106,2,5,7.0
1999,106,2,5,6.0
2000,106,2,5,7.0
2001,106,2,5,6.0
2002,106,2,5,9.0
2003,106,2,5,5.0
2004,106,2,5,5.0
2005,106,2,5,3.0
2006,106,2,5,2.0
2007,106,2,5,5.0
2008,106,2,5,7.0
1980,107,2,5,NULL
1981,107,2,5,NULL
1982,107,2,5,NULL
1983,107,2,5,NULL
1984,107,2,5,NULL
1985,107,2,5,NULL
1986,107,2,5,NULL
1987,107,2,5,NULL
1988,107,2,5,NULL
1989,107,2,5,NULL
1990,107,2,5,NULL
1991,107,2,5,NULL
1992,107,2,5,NULL
1994,107,2,5,NULL
1995,107,2,5,NULL
1996,107,2,5,NULL
1997,107,2,5,0.0
1998,107,2,5,0.0
1999,107,2,5,NULL
2000,107,2,5,0.0
2001,107,2,5,NULL
2002,107,2,5,1.0
2003,107,2,5,3.0
2004,107,2,5,0.0
2005,107,2,5,1.0
2006,107,2,5,NULL
2007,107,2,5,1.0
2008,107,2,5,2.0
1980,108,2,5,NULL
1981,108,2,5,NULL
1982,108,2,5,NULL
1983,108,2,5,NULL
1984,108,2,5,NULL
1985,108,2,5,NULL
1986,108,2,5,NULL
1987,108,2,5,NULL
1988,108,2,5,NULL
1989,108,2,5,NULL
1990,108,2,5,NULL
1991,108,2,5,NULL
1992,108,2,5,NULL
1993,108,2,5,NULL
1994,108,2,5,NULL
1995,108,2,5,122.0
1996,108,2,5,133.0
1997,108,2,5,176.0
1998,108,2,5,173.0
1999,108,2,5,148.0
2000,108,2,5,202.0
2001,108,2,5,174.0
2002,108,2,5,151.0
2003,108,2,5,187.0
2004,108,2,5,176.0
2005,108,2,5,200.0
2006,108,2,5,189.0
2007,108,2,5,182.0
2008,108,2,5,173.0
1980,109,2,5,NULL
1981,109,2,5,NULL
1982,109,2,5,NULL
1983,109,2,5,NULL
1985,109,2,5,NULL
1986,109,2,5,NULL
1987,109,2,5,NULL
1988,109,2,5,NULL
1992,109,2,5,NULL
1993,109,2,5,NULL
1994,109,2,5,NULL
1995,109,2,5,NULL
1996,109,2,5,24.0
1997,109,2,5,NULL
1998,109,2,5,45.0
1999,109,2,5,NULL
2000,109,2,5,28.0
2001,109,2,5,35.0
2002,109,2,5,86.0
2003,109,2,5,43.0
2004,109,2,5,123.0
2005,109,2,5,108.0
2006,109,2,5,125.0
2007,109,2,5,NULL
2008,109,2,5,298.0
1980,110,2,5,NULL
1981,110,2,5,NULL
1982,110,2,5,NULL
1983,110,2,5,NULL
1984,110,2,5,NULL
1985,110,2,5,NULL
1986,110,2,5,NULL
1987,110,2,5,NULL
1988,110,2,5,NULL
1989,110,2,5,NULL
1990,110,2,5,NULL
1991,110,2,5,NULL
1992,110,2,5,NULL
1993,110,2,5,NULL
1994,110,2,5,NULL
1995,110,2,5,49.0
1996,110,2,5,44.0
1997,110,2,5,71.0
1998,110,2,5,65.0
1999,110,2,5,NULL
2000,110,2,5,83.0
2001,110,2,5,NULL
2002,110,2,5,125.0
2003,110,2,5,219.0
2004,110,2,5,161.0
2005,110,2,5,494.0
2006,110,2,5,171.0
2007,110,2,5,40.0
2008,110,2,5,146.0
1980,111,2,5,NULL
1981,111,2,5,NULL
1982,111,2,5,NULL
1983,111,2,5,NULL
1984,111,2,5,NULL
1985,111,2,5,NULL
1986,111,2,5,NULL
1987,111,2,5,NULL
1988,111,2,5,NULL
1989,111,2,5,NULL
1990,111,2,5,NULL
1991,111,2,5,NULL
1992,111,2,5,NULL
1993,111,2,5,NULL
1994,111,2,5,NULL
1995,111,2,5,32.0
1996,111,2,5,40.0
1997,111,2,5,38.0
1998,111,2,5,22.0
1999,111,2,5,25.0
2000,111,2,5,32.0
2001,111,2,5,35.0
2002,111,2,5,32.0
2003,111,2,5,38.0
2004,111,2,5,47.0
2005,111,2,5,49.0
2006,111,2,5,52.0
2007,111,2,5,50.0
2008,111,2,5,36.0
1980,112,2,5,NULL
1981,112,2,5,NULL
1982,112,2,5,NULL
1983,112,2,5,NULL
1984,112,2,5,NULL
1985,112,2,5,NULL
1986,112,2,5,NULL
1987,112,2,5,NULL
1988,112,2,5,NULL
1989,112,2,5,NULL
1990,112,2,5,NULL
1991,112,2,5,NULL
1992,112,2,5,NULL
1993,112,2,5,NULL
1994,112,2,5,NULL
1995,112,2,5,NULL
1996,112,2,5,1.0
1997,112,2,5,0.0
1998,112,2,5,2.0
1999,112,2,5,NULL
2000,112,2,5,NULL
2001,112,2,5,1.0
2002,112,2,5,1.0
2003,112,2,5,0.0
2004,112,2,5,0.0
2005,112,2,5,1.0
2006,112,2,5,0.0
2007,112,2,5,0.0
2008,112,2,5,0.0
1980,113,2,5,NULL
1981,113,2,5,NULL
1982,113,2,5,NULL
1983,113,2,5,NULL
1984,113,2,5,NULL
1985,113,2,5,NULL
1986,113,2,5,NULL
1987,113,2,5,NULL
1988,113,2,5,NULL
1989,113,2,5,NULL
1990,113,2,5,NULL
1991,113,2,5,NULL
1992,113,2,5,NULL
1993,113,2,5,NULL
1994,113,2,5,NULL
1995,113,2,5,47.0
1996,113,2,5,22.0
1997,113,2,5,20.0
1998,113,2,5,23.0
1999,113,2,5,29.0
2000,113,2,5,28.0
2001,113,2,5,31.0
2002,113,2,5,23.0
2003,113,2,5,35.0
2004,113,2,5,29.0
2005,113,2,5,23.0
2006,113,2,5,28.0
2007,113,2,5,18.0
2008,113,2,5,21.0
1980,114,2,5,NULL
1981,114,2,5,NULL
1982,114,2,5,NULL
1983,114,2,5,NULL
1984,114,2,5,NULL
1985,114,2,5,NULL
1986,114,2,5,NULL
1987,114,2,5,NULL
1988,114,2,5,NULL
1989,114,2,5,NULL
1990,114,2,5,NULL
1991,114,2,5,NULL
1992,114,2,5,NULL
1994,114,2,5,NULL
1995,114,2,5,20.0
1996,114,2,5,10.0
1998,114,2,5,NULL
1999,114,2,5,15.0
2000,114,2,5,24.0
2002,114,2,5,NULL
2003,114,2,5,25.0
2004,114,2,5,23.0
2005,114,2,5,21.0
2006,114,2,5,10.0
2007,114,2,5,8.0
2008,114,2,5,20.0
1980,115,2,5,NULL
1981,115,2,5,NULL
1982,115,2,5,NULL
1983,115,2,5,NULL
1984,115,2,5,NULL
1985,115,2,5,NULL
1986,115,2,5,NULL
1987,115,2,5,NULL
1988,115,2,5,NULL
1989,115,2,5,NULL
1990,115,2,5,NULL
1991,115,2,5,NULL
1992,115,2,5,NULL
1993,115,2,5,NULL
1994,115,2,5,NULL
1995,115,2,5,461.0
1996,115,2,5,437.0
1997,115,2,5,416.0
1998,115,2,5,412.0
1999,115,2,5,446.0
2000,115,2,5,398.0
2001,115,2,5,402.0
2002,115,2,5,443.0
2003,115,2,5,431.0
2004,115,2,5,373.0
2005,115,2,5,403.0
2006,115,2,5,426.0
2007,115,2,5,354.0
2008,115,2,5,360.0
1980,116,2,5,NULL
1981,116,2,5,NULL
1982,116,2,5,NULL
1983,116,2,5,NULL
1984,116,2,5,NULL
1985,116,2,5,NULL
1986,116,2,5,NULL
1987,116,2,5,NULL
1988,116,2,5,NULL
1989,116,2,5,NULL
1990,116,2,5,NULL
1991,116,2,5,NULL
1992,116,2,5,NULL
1994,116,2,5,NULL
1995,116,2,5,NULL
1996,116,2,5,NULL
1997,116,2,5,NULL
1998,116,2,5,NULL
1999,116,2,5,0.0
2000,116,2,5,NULL
2001,116,2,5,NULL
2002,116,2,5,NULL
2006,116,2,5,NULL
2007,116,2,5,NULL
2008,116,2,5,NULL
1980,117,2,5,NULL
1981,117,2,5,NULL
1982,117,2,5,NULL
1983,117,2,5,NULL
1984,117,2,5,NULL
1985,117,2,5,NULL
1986,117,2,5,NULL
1987,117,2,5,NULL
1988,117,2,5,NULL
1989,117,2,5,NULL
1990,117,2,5,NULL
1991,117,2,5,NULL
1992,117,2,5,NULL
1993,117,2,5,NULL
1994,117,2,5,NULL
1995,117,2,5,19.0
1996,117,2,5,4.0
1997,117,2,5,14.0
1998,117,2,5,10.0
1999,117,2,5,19.0
2000,117,2,5,23.0
2001,117,2,5,33.0
2002,117,2,5,32.0
2003,117,2,5,40.0
2004,117,2,5,53.0
2005,117,2,5,61.0
2006,117,2,5,67.0
2007,117,2,5,58.0
2008,117,2,5,52.0
2005,118,2,5,4.0
2006,118,2,5,4.0
2007,118,2,5,3.0
2008,118,2,5,10.0
1980,119,2,5,NULL
1981,119,2,5,NULL
1982,119,2,5,NULL
1983,119,2,5,NULL
1984,119,2,5,NULL
1985,119,2,5,NULL
1986,119,2,5,NULL
1987,119,2,5,NULL
1988,119,2,5,NULL
1989,119,2,5,NULL
1990,119,2,5,NULL
1991,119,2,5,NULL
1992,119,2,5,NULL
1993,119,2,5,NULL
1994,119,2,5,NULL
1995,119,2,5,340.0
1996,119,2,5,393.0
1997,119,2,5,NULL
1998,119,2,5,430.0
2000,119,2,5,NULL
2001,119,2,5,546.0
2002,119,2,5,598.0
2003,119,2,5,743.0
2004,119,2,5,513.0
2005,119,2,5,614.0
2006,119,2,5,874.0
2007,119,2,5,880.0
2008,119,2,5,911.0
1980,120,2,5,NULL
1981,120,2,5,NULL
1982,120,2,5,NULL
1983,120,2,5,NULL
1984,120,2,5,NULL
1985,120,2,5,NULL
1986,120,2,5,NULL
1987,120,2,5,NULL
1988,120,2,5,NULL
1989,120,2,5,NULL
1991,120,2,5,NULL
1992,120,2,5,NULL
1993,120,2,5,NULL
1995,120,2,5,NULL
1996,120,2,5,2.0
1998,120,2,5,0.0
1999,120,2,5,2.0
2000,120,2,5,2.0
2001,120,2,5,8.0
2002,120,2,5,3.0
2003,120,2,5,6.0
2004,120,2,5,3.0
2005,120,2,5,3.0
2006,120,2,5,7.0
2007,120,2,5,3.0
2008,120,2,5,5.0
1992,121,2,5,NULL
1993,121,2,5,NULL
1994,121,2,5,NULL
1995,121,2,5,11.0
1996,121,2,5,9.0
1997,121,2,5,6.0
1998,121,2,5,8.0
1999,121,2,5,1.0
2000,121,2,5,5.0
2001,121,2,5,7.0
2002,121,2,5,4.0
2003,121,2,5,9.0
2004,121,2,5,6.0
2005,121,2,5,7.0
2006,121,2,5,6.0
2007,121,2,5,4.0
2008,121,2,5,8.0
1980,122,2,5,NULL
1981,122,2,5,NULL
1982,122,2,5,NULL
1983,122,2,5,NULL
1984,122,2,5,NULL
1985,122,2,5,NULL
1986,122,2,5,NULL
1987,122,2,5,NULL
1988,122,2,5,NULL
1989,122,2,5,NULL
1990,122,2,5,NULL
1991,122,2,5,NULL
1992,122,2,5,NULL
1993,122,2,5,NULL
1994,122,2,5,NULL
1995,122,2,5,107.0
1996,122,2,5,95.0
1997,122,2,5,111.0
1998,122,2,5,88.0
1999,122,2,5,120.0
2000,122,2,5,106.0
2001,122,2,5,NULL
2002,122,2,5,190.0
2003,122,2,5,123.0
2004,122,2,5,151.0
2005,122,2,5,152.0
2006,122,2,5,168.0
2007,122,2,5,160.0
2008,122,2,5,245.0
1980,123,2,5,NULL
1981,123,2,5,NULL
1982,123,2,5,NULL
1983,123,2,5,NULL
1984,123,2,5,NULL
1985,123,2,5,NULL
1986,123,2,5,NULL
1987,123,2,5,NULL
1988,123,2,5,NULL
1989,123,2,5,NULL
1990,123,2,5,NULL
1991,123,2,5,NULL
1992,123,2,5,NULL
1993,123,2,5,NULL
1994,123,2,5,NULL
1995,123,2,5,450.0
1996,123,2,5,558.0
1997,123,2,5,492.0
1998,123,2,5,577.0
1999,123,2,5,647.0
2000,123,2,5,987.0
2001,123,2,5,1186.0
2002,123,2,5,1348.0
2003,123,2,5,1491.0
2004,123,2,5,1800.0
2005,123,2,5,2101.0
2006,123,2,5,2282.0
2007,123,2,5,2486.0
2008,123,2,5,2357.0
1980,124,2,5,NULL
1981,124,2,5,NULL
1982,124,2,5,NULL
1983,124,2,5,NULL
1984,124,2,5,NULL
1985,124,2,5,NULL
1986,124,2,5,NULL
1987,124,2,5,NULL
1988,124,2,5,NULL
1989,124,2,5,NULL
1990,124,2,5,NULL
1991,124,2,5,NULL
1992,124,2,5,NULL
1993,124,2,5,NULL
1994,124,2,5,8.0
1995,124,2,5,15.0
1996,124,2,5,27.0
1997,124,2,5,21.0
1998,124,2,5,32.0
1999,124,2,5,43.0
2000,124,2,5,41.0
2001,124,2,5,48.0
2002,124,2,5,55.0
2003,124,2,5,45.0
2004,124,2,5,62.0
2005,124,2,5,63.0
2006,124,2,5,81.0
2007,124,2,5,80.0
2008,124,2,5,86.0
1980,125,2,5,NULL
1981,125,2,5,NULL
1982,125,2,5,NULL
1983,125,2,5,NULL
1984,125,2,5,NULL
1985,125,2,5,NULL
1986,125,2,5,NULL
1987,125,2,5,NULL
