,country,year,value,sex,age_group
23066,,1999,336.0,f,35-44
23067,,2000,348.0,f,35-44
23068,,2001,404.0,f,35-44
23069,,2002,484.0,f,35-44
23070,,2003,571.0,f,35-44
23071,,2004,554.0,f,35-44
23072,,2005,525.0,f,35-44
23073,,2006,521.0,f,35-44
23074,,2007,513.0,f,35-44
23075,,2008,437.0,f,35-44
23076,AD,1989,,f,45-54
23077,AD,1990,,f,45-54
23078,AD,1991,,f,45-54
23079,AD,1992,,f,45-54
23080,AD,1993,,f,45-54
23081,AD,1994,,f,45-54
23082,AD,1996,0.0,f,45-54
23083,AD,1997,0.0,f,45-54
23084,AD,1998,,f,45-54
23085,AD,1999,0.0,f,45-54
23086,AD,2000,,f,45-54
23087,AD,2001,,f,45-54
23088,AD,2002,0.0,f,45-54
23089,AD,2003,0.0,f,45-54
23090,AD,2004,0.0,f,45-54
23091,AD,2005,0.0,f,45-54
23092,AD,2006,1.0,f,45-54
23093,AD,2007,1.0,f,45-54
23094,AD,2008,1.0,f,45-54
23095,AE,1980,,f,45-54
23096,AE,1981,,f,45-54
23097,AE,1982,,f,45-54
23098,AE,1983,,f,45-54
23099,AE,1984,,f,45-54
23100,AE,1985,,f,45-54
23101,AE,1986,,f,45-54
23102,AE,1987,,f,45-54
23103,AE,1988,,f,45-54
23104,AE,1989,,f,45-54
23105,AE,1990,,f,45-54
23106,AE,1991,,f,45-54
23107,AE,1992,,f,45-54
23108,AE,1994,,f,45-54
23109,AE,1996,,f,45-54
23110,AE,1998,,f,45-54
23111,AE,1999,0.0,f,45-54
23112,AE,2000,0.0,f,45-54
23113,AE,2001,,f,45-54
23114,AE,2002,4.0,f,45-54
23115,AE,2003,3.0,f,45-54
23116,AE,2004,2.0,f,45-54
23117,AE,2005,,f,45-54
23118,AE,2006,3.0,f,45-54
23119,AE,2007,2.0,f,45-54
23120,AE,2008,1.0,f,45-54
23121,AF,1980,,f,45-54
23122,AF,1981,,f,45-54
23123,AF,1982,,f,45-54
23124,AF,1983,,f,45-54
23125,AF,1984,,f,45-54
23126,AF,1985,,f,45-54
23127,AF,1986,,f,45-54
23128,AF,1987,,f,45-54
23129,AF,1988,,f,45-54
23130,AF,1989,,f,45-54
23131,AF,1990,,f,45-54
23132,AF,1991,,f,45-54
23133,AF,1997,8.0,f,45-54
23134,AF,1998,118.0,f,45-54
23135,AF,1999,50.0,f,45-54
23136,AF,2000,205.0,f,45-54
23137,AF,2001,375.0,f,45-54
23138,AF,2002,526.0,f,45-54
23139,AF,2003,462.0,f,45-54
23140,AF,2004,645.0,f,45-54
23141,AF,2005,869.0,f,45-54
23142,AF,2006,1006.0,f,45-54
23143,AF,2007,1143.0,f,45-54
23144,AF,2008,1149.0,f,45-54
23145,AG,1980,,f,45-54
23146,AG,1981,,f,45-54
23147,AG,1982,,f,45-54
23148,AG,1983,,f,45-54
23149,AG,1984,,f,45-54
23150,AG,1985,,f,45-54
23151,AG,1986,,f,45-54
23152,AG,1987,,f,45-54
23153,AG,1988,,f,45-54
23154,AG,1989,,f,45-54
23155,AG,1990,,f,45-54
23156,AG,1991,,f,45-54
23157,AG,1992,,f,45-54
23158,AG,1995,,f,45-54
23159,AG,1996,0.0,f,45-54
23160,AG,1997,,f,45-54
23161,AG,1998,,f,45-54
23162,AG,1999,,f,45-54
23163,AG,2000,0.0,f,45-54
23164,AG,2001,0.0,f,45-54
23165,AG,2002,0.0,f,45-54
23166,AG,2003,0.0,f,45-54
23167,AG,2004,,f,45-54
23168,AG,2005,,f,45-54
23169,AG,2006,,f,45-54
23170,AG,2007,0.0,f,45-54
23171,AG,2008,,f,45-54
23172,AI,1980,,f,45-54
23173,AI,1981,,f,45-54
23174,AI,1982,,f,45-54
23175,AI,1983,,f,45-54
23176,AI,1984,,f,45-54
23177,AI,1985,,f,45-54
23178,AI,1986,,f,45-54
23179,AI,1987,,f,45-54
23180,AI,1988,,f,45-54
23181,AI,1989,,f,45-54
23182,AI,1990,,f,45-54
23183,AI,1991,,f,45-54
23184,AI,1992,,f,45-54
23185,AI,1995,,f,45-54
23186,AI,1997,,f,45-54
23187,AI,2001,,f,45-54
23188,AI,2002,,f,45-54
23189,AI,2003,,f,45-54
23190,AI,2004,0.0,f,45-54
23191,AI,2006,,f,45-54
23192,AI,2007,,f,45-54
23193,AI,2008,,f,45-54
23194,AL,1980,,f,45-54
23195,AL,1981,,f,45-54
23196,AL,1982,,f,45-54
23197,AL,1983,,f,45-54
23198,AL,1984,,f,45-54
23199,AL,1985,,f,45-54
23200,AL,1986,,f,45-54
23201,AL,1987,,f,45-54
23202,AL,1988,,f,45-54
23203,AL,1989,,f,45-54
23204,AL,1990,,f,45-54
23205,AL,1991,,f,45-54
23206,AL,1994,,f,45-54
23207,AL,1995,13.0,f,45-54
23208,AL,1996,,f,45-54
23209,AL,1997,9.0,f,45-54
23210,AL,1998,13.0,f,45-54
23211,AL,1999,5.0,f,45-54
23212,AL,2000,8.0,f,45-54
23213,AL,2001,7.0,f,45-54
23214,AL,2002,6.0,f,45-54
23215,AL,2003,14.0,f,45-54
23216,AL,2004,11.0,f,45-54
23217,AL,2005,5.0,f,45-54
23218,AL,2006,7.0,f,45-54
23219,AL,2007,7.0,f,45-54
23220,AL,2008,5.0,f,45-54
23221,AM,1980,,f,45-54
23222,AM,1981,,f,45-54
23223,AM,1982,,f,45-54
23224,AM,1983,,f,45-54
23225,AM,1984,,f,45-54
23226,AM,1985,,f,45-54
23227,AM,1986,,f,45-54
23228,AM,1987,,f,45-54
23229,AM,1988,,f,45-54
23230,AM,1989,,f,45-54
23231,AM,1990,,f,45-54
23232,AM,1991,,f,45-54
23233,AM,1992,,f,45-54
23234,AM,1993,,f,45-54
23235,AM,1994,,f,45-54
23236,AM,1995,1.0,f,45-54
23237,AM,1996,8.0,f,45-54
23238,AM,1997,7.0,f,45-54
23239,AM,1998,10.0,f,45-54
23240,AM,1999,6.0,f,45-54
23241,AM,2000,8.0,f,45-54
23242,AM,2001,10.0,f,45-54
23243,AM,2002,36.0,f,45-54
23244,AM,2003,12.0,f,45-54
23245,AM,2004,10.0,f,45-54
23246,AM,2005,11.0,f,45-54
23247,AM,2006,15.0,f,45-54
23248,AM,2007,7.0,f,45-54
23249,AM,2008,14.0,f,45-54
23250,AN,1996,0.0,f,45-54
23251,AN,1997,1.0,f,45-54
23252,AN,1998,1.0,f,45-54
23253,AN,1999,0.0,f,45-54
23254,AN,2000,0.0,f,45-54
23255,AN,2001,0.0,f,45-54
23256,AN,2002,1.0,f,45-54
23257,AN,2003,0.0,f,45-54
23258,AN,2004,0.0,f,45-54
23259,AN,2005,,f,45-54
23260,AN,2006,0.0,f,45-54
23261,AN,2007,,f,45-54
23262,AN,2008,,f,45-54
23263,AO,1980,,f,45-54
23264,AO,1981,,f,45-54
23265,AO,1982,,f,45-54
23266,AO,1983,,f,45-54
23267,AO,1984,,f,45-54
23268,AO,1985,,f,45-54
23269,AO,1986,,f,45-54
23270,AO,1987,,f,45-54
23271,AO,1988,,f,45-54
23272,AO,1989,,f,45-54
23273,AO,1990,,f,45-54
23274,AO,1991,,f,45-54
23275,AO,1992,,f,45-54
23276,AO,1993,,f,45-54
23277,AO,1994,,f,45-54
23278,AO,1995,248.0,f,45-54
23279,AO,1996,370.0,f,45-54
23280,AO,1997,411.0,f,45-54
23281,AO,1998,319.0,f,45-54
23282,AO,1999,474.0,f,45-54
23283,AO,2000,417.0,f,45-54
23284,AO,2001,323.0,f,45-54
23285,AO,2002,972.0,f,45-54
23286,AO,2003,1157.0,f,45-54
23287,AO,2004,1029.0,f,45-54
23288,AO,2005,1138.0,f,45-54
23289,AO,2006,1223.0,f,45-54
23290,AO,2007,1041.0,f,45-54
23291,AO,2008,1209.0,f,45-54
23292,AR,1980,,f,45-54
23293,AR,1981,,f,45-54
23294,AR,1982,,f,45-54
23295,AR,1983,,f,45-54
23296,AR,1984,,f,45-54
23297,AR,1985,,f,45-54
23298,AR,1986,,f,45-54
23299,AR,1987,,f,45-54
23300,AR,1988,,f,45-54
23301,AR,1989,,f,45-54
23302,AR,1990,,f,45-54
23303,AR,1991,,f,45-54
23304,AR,1992,,f,45-54
23305,AR,1993,,f,45-54
23306,AR,1994,,f,45-54
23307,AR,1995,,f,45-54
23308,AR,1996,546.0,f,45-54
23309,AR,1997,240.0,f,45-54
23310,AR,1998,229.0,f,45-54
23311,AR,1999,210.0,f,45-54
23312,AR,2000,230.0,f,45-54
23313,AR,2001,242.0,f,45-54
23314,AR,2002,237.0,f,45-54
23315,AR,2003,241.0,f,45-54
23316,AR,2004,237.0,f,45-54
23317,AR,2005,198.0,f,45-54
23318,AR,2006,197.0,f,45-54
23319,AR,2007,217.0,f,45-54
23320,AR,2008,221.0,f,45-54
23321,AS,1980,,f,45-54
23322,AS,1981,,f,45-54
23323,AS,1982,,f,45-54
23324,AS,1983,,f,45-54
23325,AS,1984,,f,45-54
23326,AS,1985,,f,45-54
23327,AS,1986,,f,45-54
23328,AS,1987,,f,45-54
23329,AS,1988,,f,45-54
23330,AS,1989,,f,45-54
23331,AS,1990,,f,45-54
23332,AS,1991,,f,45-54
23333,AS,1992,,f,45-54
23334,AS,1993,,f,45-54
23335,AS,1994,,f,45-54
23336,AS,1995,,f,45-54
23337,AS,1996,,f,45-54
23338,AS,1997,1.0,f,45-54
23339,AS,1998,,f,45-54
23340,AS,1999,,f,45-54
23341,AS,2000,1.0,f,45-54
23342,AS,2001,,f,45-54
23343,AS,2002,,f,45-54
23344,AS,2003,1.0,f,45-54
23345,AS,2004,1.0,f,45-54
23346,AS,2005,2.0,f,45-54
23347,AS,2006,2.0,f,45-54
23348,AS,2007,,f,45-54
23349,AS,2008,,f,45-54
23350,AT,1980,,f,45-54
23351,AT,1981,,f,45-54
23352,AT,1982,,f,45-54
23353,AT,1983,,f,45-54
23354,AT,1984,,f,45-54
23355,AT,1985,,f,45-54
23356,AT,1986,,f,45-54
23357,AT,1987,,f,45-54
23358,AT,1988,,f,45-54
23359,AT,1989,,f,45-54
23360,AT,1990,,f,45-54
23361,AT,1991,,f,45-54
23362,AT,1992,,f,45-54
23363,AT,1993,,f,45-54
23364,AT,1994,,f,45-54
23365,AT,1995,21.0,f,45-54
23366,AT,1996,,f,45-54
23367,AT,1997,52.0,f,45-54
23368,AT,1998,,f,45-54
23369,AT,1999,6.0,f,45-54
23370,AT,2000,11.0,f,45-54
23371,AT,2001,4.0,f,45-54
23372,AT,2002,5.0,f,45-54
23373,AT,2003,7.0,f,45-54
23374,AT,2004,3.0,f,45-54
23375,AT,2005,3.0,f,45-54
23376,AT,2006,5.0,f,45-54
23377,AT,2007,11.0,f,45-54
23378,AT,2008,,f,45-54
23379,AU,1980,,f,45-54
23380,AU,1981,,f,45-54
23381,AU,1982,,f,45-54
23382,AU,1983,,f,45-54
23383,AU,1984,,f,45-54
23384,AU,1985,,f,45-54
23385,AU,1986,,f,45-54
23386,AU,1987,,f,45-54
23387,AU,1988,,f,45-54
23388,AU,1989,,f,45-54
23389,AU,1990,,f,45-54
23390,AU,1991,,f,45-54
23391,AU,1992,,f,45-54
23392,AU,1993,,f,45-54
23393,AU,1994,,f,45-54
23394,AU,1995,,f,45-54
23395,AU,1996,,f,45-54
23396,AU,1997,5.0,f,45-54
23397,AU,1998,8.0,f,45-54
23398,AU,1999,6.0,f,45-54
23399,AU,2000,15.0,f,45-54
23400,AU,2001,7.0,f,45-54
23401,AU,2002,6.0,f,45-54
23402,AU,2003,5.0,f,45-54
23403,AU,2004,7.0,f,45-54
23404,AU,2005,10.0,f,45-54
23405,AU,2006,7.0,f,45-54
23406,AU,2007,12.0,f,45-54
23407,AU,2008,6.0,f,45-54
23408,AZ,1980,,f,45-54
23409,AZ,1981,,f,45-54
23410,AZ,1982,,f,45-54
23411,AZ,1983,,f,45-54
23412,AZ,1984,,f,45-54
23413,AZ,1985,,f,45-54
23414,AZ,1986,,f,45-54
23415,AZ,1987,,f,45-54
23416,AZ,1988,,f,45-54
23417,AZ,1989,,f,45-54
23418,AZ,1990,,f,45-54
23419,AZ,1991,,f,45-54
23420,AZ,1992,,f,45-54
23421,AZ,1993,,f,45-54
23422,AZ,1994,,f,45-54
23423,AZ,1995,0.0,f,45-54
23424,AZ,1996,16.0,f,45-54
23425,AZ,1997,23.0,f,45-54
23426,AZ,1998,6.0,f,45-54
23427,AZ,1999,58.0,f,45-54
23428,AZ,2000,3.0,f,45-54
23429,AZ,2001,,f,45-54
23430,AZ,2002,34.0,f,45-54
23431,AZ,2003,48.0,f,45-54
23432,AZ,2004,34.0,f,45-54
23433,AZ,2005,32.0,f,45-54
23434,AZ,2006,44.0,f,45-54
23435,AZ,2007,,f,45-54
23436,AZ,2008,,f,45-54
23437,BA,1980,,f,45-54
23438,BA,1981,,f,45-54
23439,BA,1982,,f,45-54
23440,BA,1983,,f,45-54
23441,BA,1984,,f,45-54
23442,BA,1985,,f,45-54
23443,BA,1986,,f,45-54
23444,BA,1987,,f,45-54
23445,BA,1988,,f,45-54
23446,BA,1989,,f,45-54
23447,BA,1990,,f,45-54
23448,BA,1991,,f,45-54
23449,BA,1992,,f,45-54
23450,BA,1993,,f,45-54
23451,BA,1994,,f,45-54
23452,BA,1995,49.0,f,45-54
23453,BA,1996,16.0,f,45-54
23454,BA,1997,35.0,f,45-54
23455,BA,1998,22.0,f,45-54
23456,BA,1999,24.0,f,45-54
23457,BA,2000,29.0,f,45-54
23458,BA,2001,17.0,f,45-54
23459,BA,2002,19.0,f,45-54
23460,BA,2003,14.0,f,45-54
23461,BA,2004,51.0,f,45-54
23462,BA,2005,28.0,f,45-54
23463,BA,2006,29.0,f,45-54
23464,BA,2007,0.0,f,45-54
23465,BA,2008,11.0,f,45-54
23466,BB,1980,,f,45-54
23467,BB,1981,,f,45-54
23468,BB,1982,,f,45-54
23469,BB,1983,,f,45-54
23470,BB,1984,,f,45-54
23471,BB,1985,,f,45-54
23472,BB,1986,,f,45-54
23473,BB,1987,,f,45-54
23474,BB,1988,,f,45-54
23475,BB,1989,,f,45-54
23476,BB,1990,,f,45-54
23477,BB,1991,,f,45-54
23478,BB,1992,,f,45-54
23479,BB,1995,,f,45-54
23480,BB,1996,,f,45-54
23481,BB,1997,,f,45-54
23482,BB,1998,,f,45-54
23483,BB,1999,,f,45-54
23484,BB,2000,0.0,f,45-54
23485,BB,2001,1.0,f,45-54
23486,BB,2002,1.0,f,45-54
23487,BB,2003,,f,45-54
23488,BB,2004,1.0,f,45-54
23489,BB,2005,,f,45-54
23490,BB,2006,,f,45-54
23491,BB,2007,3.0,f,45-54
23492,BB,2008,0.0,f,45-54
23493,BD,1980,,f,45-54
23494,BD,1981,,f,45-54
23495,BD,1982,,f,45-54
23496,BD,1983,,f,45-54
23497,BD,1984,,f,45-54
23498,BD,1985,,f,45-54
23499,BD,1986,,f,45-54
23500,BD,1987,,f,45-54
23501,BD,1988,,f,45-54
23502,BD,1989,,f,45-54
23503,BD,1990,,f,45-54
23504,BD,1991,,f,45-54
23505,BD,1992,,f,45-54
23506,BD,1993,,f,45-54
23507,BD,1994,,f,45-54
23508,BD,1995,236.0,f,45-54
23509,BD,1996,268.0,f,45-54
23510,BD,1997,1029.0,f,45-54
23511,BD,1998,1212.0,f,45-54
23512,BD,1999,1315.0,f,45-54
23513,BD,2000,1315.0,f,45-54
23514,BD,2001,1492.0,f,45-54
23515,BD,2002,2101.0,f,45-54
23516,BD,2003,2086.0,f,45-54
23517,BD,2004,2518.0,f,45-54
23518,BD,2005,3960.0,f,45-54
23519,BD,2006,5020.0,f,45-54
23520,BD,2007,5220.0,f,45-54
23521,BD,2008,5206.0,f,45-54
23522,BE,1980,,f,45-54
23523,BE,1981,,f,45-54
23524,BE,1982,,f,45-54
23525,BE,1983,,f,45-54
23526,BE,1984,,f,45-54
23527,BE,1985,,f,45-54
23528,BE,1986,,f,45-54
23529,BE,1987,,f,45-54
23530,BE,1988,,f,45-54
23531,BE,1989,,f,45-54
23532,BE,1990,,f,45-54
23533,BE,1991,,f,45-54
23534,BE,1992,,f,45-54
23535,BE,1993,,f,45-54
23536,BE,1994,,f,45-54
23537,BE,1995,17.0,f,45-54
23538,BE,1996,11.0,f,45-54
23539,BE,1997,13.0,f,45-54
23540,BE,1998,17.0,f,45-54
23541,BE,1999,22.0,f,45-54
23542,BE,2000,4.0,f,45-54
23543,BE,2001,15.0,f,45-54
23544,BE,2002,9.0,f,45-54
23545,BE,2003,11.0,f,45-54
23546,BE,2004,3.0,f,45-54
23547,BE,2005,12.0,f,45-54
23548,BE,2006,6.0,f,45-54
23549,BE,2007,7.0,f,45-54
23550,BE,2008,8.0,f,45-54
23551,BF,1980,,f,45-54
23552,BF,1981,,f,45-54
23553,BF,1982,,f,45-54
23554,BF,1983,,f,45-54
23555,BF,1984,,f,45-54
23556,BF,1985,,f,45-54
23557,BF,1986,,f,45-54
23558,BF,1987,,f,45-54
23559,BF,1988,,f,45-54
23560,BF,1989,,f,45-54
23561,BF,1990,,f,45-54
23562,BF,1991,,f,45-54
23563,BF,1993,,f,45-54
23564,BF,1994,,f,45-54
23565,BF,1995,26.0,f,45-54
23566,BF,1996,58.0,f,45-54
23567,BF,1997,58.0,f,45-54
23568,BF,1998,82.0,f,45-54
23569,BF,1999,63.0,f,45-54
23570,BF,2000,45.0,f,45-54
23571,BF,2001,49.0,f,45-54
23572,BF,2002,80.0,f,45-54
23573,BF,2003,70.0,f,45-54
23574,BF,2004,72.0,f,45-54
23575,BF,2005,109.0,f,45-54
23576,BF,2006,99.0,f,45-54
23577,BF,2007,129.0,f,45-54
23578,BF,2008,116.0,f,45-54
23579,BG,1980,,f,45-54
23580,BG,1981,,f,45-54
23581,BG,1982,,f,45-54
23582,BG,1983,,f,45-54
23583,BG,1984,,f,45-54
23584,BG,1985,,f,45-54
23585,BG,1986,,f,45-54
23586,BG,1987,,f,45-54
23587,BG,1988,,f,45-54
23588,BG,1989,,f,45-54
23589,BG,1990,,f,45-54
23590,BG,1991,,f,45-54
23591,BG,1992,,f,45-54
23592,BG,1993,,f,45-54
23593,BG,1994,,f,45-54
23594,BG,1995,,f,45-54
23595,BG,1996,,f,45-54
23596,BG,1997,,f,45-54
23597,BG,1998,,f,45-54
23598,BG,1999,,f,45-54
23599,BG,2000,3.0,f,45-54
23600,BG,2001,5.0,f,45-54
23601,BG,2002,19.0,f,45-54
23602,BG,2003,44.0,f,45-54
23603,BG,2004,49.0,f,45-54
23604,BG,2005,29.0,f,45-54
23605,BG,2006,34.0,f,45-54
23606,BG,2007,38.0,f,45-54
23607,BG,2008,31.0,f,45-54
23608,BH,1980,,f,45-54
23609,BH,1981,,f,45-54
23610,BH,1982,,f,45-54
23611,BH,1983,,f,45-54
23612,BH,1984,,f,45-54
23613,BH,1985,,f,45-54
23614,BH,1986,,f,45-54
23615,BH,1987,,f,45-54
23616,BH,1988,,f,45-54
23617,BH,1989,,f,45-54
23618,BH,1990,,f,45-54
23619,BH,1991,,f,45-54
23620,BH,1992,,f,45-54
23621,BH,1993,,f,45-54
23622,BH,1995,0.0,f,45-54
23623,BH,1996,0.0,f,45-54
23624,BH,1997,2.0,f,45-54
23625,BH,1998,5.0,f,45-54
23626,BH,1999,0.0,f,45-54
23627,BH,2000,1.0,f,45-54
23628,BH,2001,2.0,f,45-54
23629,BH,2002,1.0,f,45-54
23630,BH,2003,1.0,f,45-54
23631,BH,2004,0.0,f,45-54
23632,BH,2005,1.0,f,45-54
23633,BH,2006,5.0,f,45-54
23634,BH,2007,3.0,f,45-54
23635,BH,2008,1.0,f,45-54
23636,BI,1980,,f,45-54
23637,BI,1981,,f,45-54
23638,BI,1982,,f,45-54
23639,BI,1983,,f,45-54
23640,BI,1984,,f,45-54
23641,BI,1985,,f,45-54
23642,BI,1986,,f,45-54
23643,BI,1987,,f,45-54
23644,BI,1988,,f,45-54
23645,BI,1989,,f,45-54
23646,BI,1990,,f,45-54
23647,BI,1991,,f,45-54
23648,BI,1992,,f,45-54
23649,BI,1993,,f,45-54
23650,BI,1994,,f,45-54
23651,BI,1995,33.0,f,45-54
23652,BI,1996,53.0,f,45-54
23653,BI,1997,71.0,f,45-54
23654,BI,1998,126.0,f,45-54
23655,BI,1999,109.0,f,45-54
23656,BI,2000,,f,45-54
23657,BI,2001,86.0,f,45-54
23658,BI,2002,152.0,f,45-54
23659,BI,2003,119.0,f,45-54
23660,BI,2004,114.0,f,45-54
23661,BI,2005,122.0,f,45-54
23662,BI,2006,140.0,f,45-54
23663,BI,2007,140.0,f,45-54
23664,BI,2008,139.0,f,45-54
23665,BJ,1980,,f,45-54
23666,BJ,1981,,f,45-54
23667,BJ,1982,,f,45-54
23668,BJ,1983,,f,45-54
23669,BJ,1984,,f,45-54
23670,BJ,1985,,f,45-54
23671,BJ,1986,,f,45-54
23672,BJ,1987,,f,45-54
23673,BJ,1988,,f,45-54
23674,BJ,1989,,f,45-54
23675,BJ,1990,,f,45-54
23676,BJ,1991,,f,45-54
23677,BJ,1992,,f,45-54
23678,BJ,1993,,f,45-54
23679,BJ,1994,,f,45-54
23680,BJ,1995,69.0,f,45-54
23681,BJ,1996,46.0,f,45-54
23682,BJ,1997,64.0,f,45-54
23683,BJ,1998,65.0,f,45-54
23684,BJ,1999,74.0,f,45-54
23685,BJ,2000,76.0,f,45-54
23686,BJ,2001,,f,45-54
23687,BJ,2002,86.0,f,45-54
23688,BJ,2003,93.0,f,45-54
23689,BJ,2004,73.0,f,45-54
23690,BJ,2005,89.0,f,45-54
23691,BJ,2006,111.0,f,45-54
23692,BJ,2007,,f,45-54
23693,BJ,2008,99.0,f,45-54
23694,BM,1980,,f,45-54
23695,BM,1981,,f,45-54
23696,BM,1982,,f,45-54
23697,BM,1983,,f,45-54
23698,BM,1984,,f,45-54
23699,BM,1985,,f,45-54
23700,BM,1986,,f,45-54
23701,BM,1987,,f,45-54
23702,BM,1988,,f,45-54
23703,BM,1989,,f,45-54
23704,BM,1990,,f,45-54
23705,BM,1991,,f,45-54
23706,BM,1992,,f,45-54
23707,BM,1995,,f,45-54
23708,BM,1996,,f,45-54
23709,BM,1997,,f,45-54
23710,BM,1998,,f,45-54
23711,BM,1999,,f,45-54
23712,BM,2000,,f,45-54
23713,BM,2001,,f,45-54
23714,BM,2002,,f,45-54
23715,BM,2003,,f,45-54
23716,BM,2004,0.0,f,45-54
23717,BM,2005,,f,45-54
23718,BM,2006,1.0,f,45-54
23719,BM,2007,,f,45-54
23720,BM,2008,,f,45-54
23721,BN,1980,,f,45-54
23722,BN,1981,,f,45-54
23723,BN,1982,,f,45-54
23724,BN,1983,,f,45-54
23725,BN,1984,,f,45-54
23726,BN,1985,,f,45-54
23727,BN,1986,,f,45-54
23728,BN,1987,,f,45-54
23729,BN,1988,,f,45-54
23730,BN,1989,,f,45-54
23731,BN,1990,,f,45-54
23732,BN,1992,,f,45-54
23733,BN,1993,,f,45-54
23734,BN,1997,,f,45-54
23735,BN,1998,,f,45-54
23736,BN,1999,16.0,f,45-54
23737,BN,2000,6.0,f,45-54
23738,BN,2001,,f,45-54
23739,BN,2002,5.0,f,45-54
23740,BN,2003,4.0,f,45-54
23741,BN,2004,8.0,f,45-54
23742,BN,2005,3.0,f,45-54
23743,BN,2006,11.0,f,45-54
23744,BN,2007,15.0,f,45-54
23745,BN,2008,7.0,f,45-54
23746,BO,1980,,f,45-54
23747,BO,1981,,f,45-54
23748,BO,1982,,f,45-54
23749,BO,1983,,f,45-54
23750,BO,1984,,f,45-54
23751,BO,1985,,f,45-54
23752,BO,1986,,f,45-54
23753,BO,1987,,f,45-54
23754,BO,1988,,f,45-54
23755,BO,1989,,f,45-54
23756,BO,1990,,f,45-54
23757,BO,1991,,f,45-54
23758,BO,1992,,f,45-54
23759,BO,1993,,f,45-54
23760,BO,1994,,f,45-54
23761,BO,1995,,f,45-54
23762,BO,1996,244.0,f,45-54
23763,BO,1997,285.0,f,45-54
23764,BO,1998,264.0,f,45-54
23765,BO,1999,263.0,f,45-54
23766,BO,2000,254.0,f,45-54
23767,BO,2001,226.0,f,45-54
23768,BO,2002,238.0,f,45-54
23769,BO,2003,224.0,f,45-54
23770,BO,2004,205.0,f,45-54
23771,BO,2005,226.0,f,45-54
23772,BO,2006,177.0,f,45-54
23773,BO,2007,193.0,f,45-54
23774,BO,2008,193.0,f,45-54
23775,BR,1980,,f,45-54
23776,BR,1981,,f,45-54
23777,BR,1982,,f,45-54
23778,BR,1983,,f,45-54
23779,BR,1984,,f,45-54
23780,BR,1985,,f,45-54
23781,BR,1986,,f,45-54
23782,BR,1987,,f,45-54
23783,BR,1988,,f,45-54
23784,BR,1989,,f,45-54
23785,BR,1990,,f,45-54
23786,BR,1991,,f,45-54
23787,BR,1992,,f,45-54
23788,BR,1994,,f,45-54
23789,BR,1995,,f,45-54
23790,BR,1996,,f,45-54
23791,BR,1997,,f,45-54
23792,BR,1998,,f,45-54
23793,BR,1999,1661.0,f,45-54
23794,BR,2000,3582.0,f,45-54
23795,BR,2001,1701.0,f,45-54
23796,BR,2002,1755.0,f,45-54
23797,BR,2003,1676.0,f,45-54
23798,BR,2004,1865.0,f,45-54
23799,BR,2005,1897.0,f,45-54
23800,BR,2006,1885.0,f,45-54
23801,BR,2007,1727.0,f,45-54
23802,BR,2008,1669.0,f,45-54
23803,BS,1980,,f,45-54
23804,BS,1981,,f,45-54
23805,BS,1982,,f,45-54
23806,BS,1983,,f,45-54
23807,BS,1984,,f,45-54
23808,BS,1985,,f,45-54
23809,BS,1986,,f,45-54
23810,BS,1987,,f,45-54
23811,BS,1988,,f,45-54
23812,BS,1989,,f,45-54
23813,BS,1990,,f,45-54
23814,BS,1991,,f,45-54
23815,BS,1992,,f,45-54
23816,BS,1993,,f,45-54
23817,BS,1994,,f,45-54
23818,BS,1995,0.0,f,45-54
23819,BS,1996,0.0,f,45-54
23820,BS,1997,4.0,f,45-54
23821,BS,1998,1.0,f,45-54
23822,BS,1999,2.0,f,45-54
23823,BS,2000,2.0,f,45-54
23824,BS,2001,,f,45-54
23825,BS,2002,3.0,f,45-54
23826,BS,2003,3.0,f,45-54
23827,BS,2004,0.0,f,45-54
23828,BS,2006,,f,45-54
23829,BS,2007,1.0,f,45-54
23830,BS,2008,0.0,f,45-54
23831,BT,1980,,f,45-54
23832,BT,1981,,f,45-54
23833,BT,1982,,f,45-54
23834,BT,1983,,f,45-54
23835,BT,1984,,f,45-54
23836,BT,1985,,f,45-54
23837,BT,1986,,f,45-54
23838,BT,1987,,f,45-54
23839,BT,1988,,f,45-54
23840,BT,1989,,f,45-54
23841,BT,1990,,f,45-54
23842,BT,1991,,f,45-54
23843,BT,1992,,f,45-54
23844,BT,1993,,f,45-54
23845,BT,1994,,f,45-54
23846,BT,1995,12.0,f,45-54
23847,BT,1996,14.0,f,45-54
23848,BT,1997,7.0,f,45-54
23849,BT,1998,8.0,f,45-54
23850,BT,1999,18.0,f,45-54
23851,BT,2000,23.0,f,45-54
23852,BT,2001,12.0,f,45-54
23853,BT,2002,20.0,f,45-54
23854,BT,2003,13.0,f,45-54
23855,BT,2004,10.0,f,45-54
23856,BT,2005,11.0,f,45-54
23857,BT,2006,9.0,f,45-54
23858,BT,2007,10.0,f,45-54
23859,BT,2008,33.0,f,45-54
23860,BW,1980,,f,45-54
23861,BW,1981,,f,45-54
23862,BW,1982,,f,45-54
23863,BW,1983,,f,45-54
23864,BW,1984,,f,45-54
23865,BW,1985,,f,45-54
23866,BW,1986,,f,45-54
23867,BW,1987,,f,45-54
23868,BW,1988,,f,45-54
23869,BW,1989,,f,45-54
23870,BW,1990,,f,45-54
23871,BW,1991,,f,45-54
23872,BW,1992,,f,45-54
23873,BW,1993,,f,45-54
23874,BW,1994,,f,45-54
